TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,555563594,555563594,1,Bizana Nature Reserve,Bizana Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,9.5780058532,9.57803286415159,Not Applicable,0,Designated,1999,Federal or national ministry or agency,State,Bizana Transitional Local Council,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570265,555570265,1,Leeuwkop Game Reserve,Leeuwkop Game Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.06703783182,8.06688670744307,Not Applicable,0,Designated,1997,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563573,555563573,1,Austin Roberts Private Nature Reserve,Austin Roberts Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,34.3085984134,34.3107059227287,Not Applicable,0,Designated,1954,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563574,555563574,1,Avarel Private Nature Reserve,Avarel Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,37.8282361839,37.8291373536542,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563575,555563575,1,B. J. Welgemoed Private Nature Reserve,B. J. Welgemoed Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,16.6525195741,16.6527116866238,Not Applicable,0,Designated,1962,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563576,555563576,1,Balaai Private Nature Reserve,Balaai Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,15.4618176202,15.4615523873789,Not Applicable,0,Designated,1969,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563604,555563604,1,Bluebank Private Nature Reserve,Bluebank Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,31.1864788738,31.1854230091338,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563907,555563907,1,Majuba Nature Reserve,Majuba Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,19.1741451447,19.1744714678545,Not Applicable,0,Designated,1986,Individual landowners,Individual landowners,Eskom,Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563577,555563577,1,Balele/Enlanzeni Valley Game Park,Balele/Enlanzeni Valley Game Park,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,94.1908339426,94.1902272887752,Not Applicable,0,Designated,2002,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563578,555563578,1,Barberton Private Nature Reserve,Barberton Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,4.03080254562,4.03086822083977,Not Applicable,0,Designated,1965,Federal or national ministry or agency,State,Umjindi Municipality,Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563579,555563579,1,Basveld Private Nature Reserve,Basveld Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,32.1909105724,32.1902492509936,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570859,555570859,1,Jan Malherbe Private Nature Reserve,Jan Malherbe Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2.44857161645,2.44856754511553,Not Applicable,0,Designated,1990,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563580,555563580,1,Joan Muirhead Nature Reserve,Joan Muirhead Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,1,0.74416409,0.667360087641349,0.744164086192,0.744164053228913,Not Reported,0,Designated,1985,Federal or national ministry or agency,State,Ndlambe Municipality,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563581,555563581,1,Beesland Private Nature Reserve,Beesland Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,6.69890211365,6.6989178521481,Not Applicable,0,Designated,1997,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563582,555563582,1,Belanie Private Nature Reserve,Belanie Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,16.4033513362,16.4034027060509,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563607,555563607,1,Blyolifant Private Nature Reserve,Blyolifant Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.4143242601,12.4132717910283,Not Applicable,0,Designated,1955,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563609,555563609,1,Boet van der Merwe Private Nature Reserve,Boet van der Merwe Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,18.7450714314,18.7446722919365,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563583,555563583,1,Bendor Private Nature Reserve,Bendor Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,21.1845290264,21.1846486831366,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563584,555563584,1,Benita Private Nature Reserve,Benita Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,22.9962556342,22.9949209679753,Not Applicable,0,Designated,1961,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563585,555563585,1,Berg-en-Dal Private Nature Reserve,Berg-en-Dal Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,10.5373362428,10.5372390499014,Not Applicable,0,Designated,1962,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563587,555563587,1,Bergsig Private Nature Reserve,Bergsig Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,10.1451138698,10.1451836634024,Not Applicable,0,Designated,1964,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563588,555563588,1,Bettieshof Nature Reserve,Bettieshof Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,9.31813968602,9.31817657416264,Not Applicable,0,Designated,1973,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563595,555563595,1,Blaauwberg Conservation Area Local Nature Reserve,Blaauwberg Conservation Area Local Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0.301134341828543,5.58149152075,5.58147872125777,Not Applicable,0,Designated,2006,Federal or national ministry or agency,State,City of Cape Town Municipality,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563596,555563596,1,Blaauwberg Private Nature Reserve,Blaauwberg Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,34.0761510218,34.077122951449,Not Applicable,0,Designated,1956,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563597,555563597,1,Blauwberg Private Nature Reserve,Blauwberg Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.1873859925,12.1873930581855,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563598,555563598,1,Blesbok Private Nature Reserve,Blesbok Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,30.4370408161,30.4370552809088,Not Applicable,0,Designated,1962,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563610,555563610,1,Bokkiespan Private Nature Reserve,Bokkiespan Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,10.633264639,10.6323917119429,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563599,555563599,1,Blesbokfontein Private Nature Reserve,Blesbokfontein Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2.57338632134,2.57337870790673,Not Applicable,0,Designated,1961,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563600,555563600,1,Blijdschap Private Nature Reserve,Blijdschap Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,26.6840953085,26.6853821160719,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563601,555563601,1,Blousloot Private Nature Reserve,Blousloot Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.54239451542,8.54250919192727,Not Applicable,0,Designated,1961,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563603,555563603,1,Blue Hill Nature Reserve,Blue Hill Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,22.70763871,22.7072268627741,Not Applicable,0,Designated,2013,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563765,555563765,1,Bushybend Private Nature Reserve,Bushybend Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,11.4437080342,11.4437513440588,Not Applicable,0,Designated,1973,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563615,555563615,1,Botshabelo Nature Reserve,Botshabelo Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,28.8700033031,28.8702547656726,Not Applicable,0,Designated,1985,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563616,555563616,1,Bottero's Private Nature Reserve,Bottero's Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,4.95850902053,4.95839022357594,Not Applicable,0,Designated,1972,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563622,555563622,1,Buffelspruit Nature Reserve,Buffelspruit Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1.35987334419,1.35987225133073,Not Applicable,0,Designated,1978,Federal or national ministry or agency,State,Maletswai Municipality,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563623,555563623,1,Buffelsvlei Private Nature Reserve,Buffelsvlei Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,13.8258050296,13.8265072804159,Not Applicable,0,Designated,1973,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563624,555563624,1,Buks Private Nature Reserve,Buks Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,4.48640933136,4.48645333991588,Not Applicable,0,Designated,1959,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563625,555563625,1,Burger Private Nature Reserve,Burger Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,11.0269823535,11.0253676959972,Not Applicable,0,Designated,1960,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-NW,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563645,555563645,1,Corridor Game Reserve,Corridor Game Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,215.821586201,215.859913659073,Not Applicable,0,Designated,1989,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570315,555570315,1,Platkop Nature Reserve,Platkop Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,9.11735073932,9.11750668290922,Not Applicable,0,Designated,2001,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563627,555563627,1,C. J. van Zyl Private Nature Reserve,C. J. van Zyl Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,27.566907994,27.5669302257707,Not Applicable,0,Designated,1968,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563628,555563628,1,C. R. Welgemoed Private Nature Reserve,C. R. Welgemoed Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.63640407539,8.63644496780464,Not Applicable,0,Designated,1962,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563629,555563629,1,Cape Peninsula Nature Area,Cape Peninsula Nature Area,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,2.25269778234727,62.7153419331,62.7153957684422,Not Applicable,0,Designated,1984,Federal or national ministry or agency,State,South African National Parks,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563630,555563630,1,Capricorn Private Nature Reserve,Capricorn Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,145.436926825,145.437157002307,Not Applicable,0,Designated,1969,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563639,555563639,1,Clarens Private Nature Reserve,Clarens Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,7.03471727978,7.03461482175048,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,Dihlabeng Local Municipality,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563646,555563646,1,Craigantlet Nature Reserve,Craigantlet Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.483200469788,0.483200283825459,Not Applicable,0,Designated,2015,Federal or national ministry or agency,State,Melnic Wine Solutions CC 2009/127386/23,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563648,555563648,1,Craigie Burn Public Resort Nature Reserve,Craigie Burn Public Resort Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,3.3174810906,3.31748578406845,Not Applicable,0,Designated,1978,Federal or national ministry or agency,State,KwaZulu-Natal Nature Conservation Board,Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563640,555563640,1,Club Ranch Private Nature Reserve,Club Ranch Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,110.754672625,110.754077107293,Not Applicable,0,Designated,1958,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563642,555563642,1,Colbyn Wetland Nature Reserve,Colbyn Wetland Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.657352149479,0.657355892340709,Not Applicable,0,Designated,2014,Federal or national ministry or agency,State,Gauteng Department of Agriculture & Rural Development (GDARD),Not Reported,State Verified,1840,ZA-GP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563643,555563643,1,Contento Private Nature Reserve,Contento Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,21.1955794847,21.1959022384795,Not Applicable,0,Designated,1957,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563644,555563644,1,Cooksley Private Nature Reserve,Cooksley Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,15.4247577627,15.4234913617535,Not Applicable,0,Designated,1956,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563649,555563649,1,Cronje en Dogters Private Nature Reserve,Cronje en Dogters Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,47.2121151568,47.2110938970588,Not Applicable,0,Designated,1954,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570316,555570316,1,Potberg Private Nature Reserve,Potberg Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.1765753293,12.1772253715115,Not Applicable,0,Designated,1995,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563653,555563653,1,Danie Malan Private Nature Reserve,Danie Malan Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.51025340005,8.51144392914644,Not Applicable,0,Designated,1962,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563655,555563655,1,Darling Local Nature Reserve,Darling Local Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.149593378495,0.149593183343471,Not Applicable,0,Designated,2002,Federal or national ministry or agency,State,Darling Municipality,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563656,555563656,1,Darling Renosterveld Local Nature Reserve,Darling Renosterveld Local Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.367065119547,0.367061213926198,Not Applicable,0,Designated,2002,Federal or national ministry or agency,State,Darling Municipality,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563657,555563657,1,Dassen Island Provincial Nature Reserve,Dassen Island Provincial Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,1,0,1.55648751357452,2.68676475736,2.68676475507894,Not Reported,0,Designated,1988,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563658,555563658,1,Davel Private Nature Reserve,Davel Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,13.0481086501,13.0479886730405,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563659,555563659,1,Dawie Pieterse Private Nature Reserve,Dawie Pieterse Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.30784778291,8.30747674540962,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-NW,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563766,555563766,1,Cilliers Broers Private Nature Reserve,Cilliers Broers Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,19.2295188574,19.228866268554,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563667,555563667,1,Die Kraal Private Nature Reserve,Die Kraal Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,29.0917340993,29.0920846452905,Not Applicable,0,Designated,1969,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
